"Unique ID","Indicator ID","Name","Measure","Measure Info","Geo Type Name","Geo Join ID","Geo Place Name","Time Period","Start_Date","Data Value","Message"
"877067","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","305307","Upper East Side-Gramercy","Annual Average 2023","01/01/2023","21.14525892",
"876911","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","211","Williamsburg - Bushwick","Annual Average 2023","01/01/2023","18.15983736",
"877070","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","306308","Chelsea-Village","Annual Average 2023","01/01/2023","23.44066631",
"877058","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","408","Jamaica","Annual Average 2023","01/01/2023","15.43233772",
"876968","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","409","Southeast Queens","Annual Average 2023","01/01/2023","14.68926316",
"877091","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","101","Financial District (CD1)","Annual Average 2023","01/01/2023","21.92361049",
"876959","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","406","Fresh Meadows","Annual Average 2023","01/01/2023","15.19976227",
"877175","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","305","East New York and Starrett City (CD5)","Annual Average 2023","01/01/2023","17.08099816",
"874384","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","209","Bensonhurst - Bay Ridge","Annual Average 2023","01/01/2023","6.474937547",
"874312","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","210","Coney Island - Sheepshead Bay","Annual Average 2023","01/01/2023","6.353517613",
"874324","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","206","Borough Park","Annual Average 2023","01/01/2023","6.58301364",
"877121","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","111","East Harlem (CD11)","Annual Average 2023","01/01/2023","16.36122551",
"874497","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","112","Washington Heights and Inwood (CD12)","Annual Average 2023","01/01/2023","6.984992753",
"877253","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","413","Queens Village (CD13)","Annual Average 2023","01/01/2023","14.84317832",
"874604","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","206","Belmont and East Tremont (CD6)","Annual Average 2023","01/01/2023","7.00445686",
"876869","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","104","Pelham - Throgs Neck","Annual Average 2023","01/01/2023","15.56944138",
"874587","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","302","Central Harlem - Morningside Heights","Annual Average 2023","01/01/2023","6.918874416",
"876866","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","103","Fordham - Bronx Pk","Annual Average 2023","01/01/2023","15.00464812",
"877043","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","401","Long Island City - Astoria","Annual Average 2023","01/01/2023","18.41015665",
"874539","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","503504","Southern SI","Annual Average 2023","01/01/2023","6.181403822",
"877001","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","202","Downtown - Heights - Slope","Annual Average 2023","01/01/2023","18.2876131",
"874836","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","406","Rego Park and Forest Hills (CD6)","Annual Average 2023","01/01/2023","6.569370022",
"874405","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","202","Downtown - Heights - Slope","Annual Average 2023","01/01/2023","7.157937732",
"877157","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","211","Morris Park and Bronxdale (CD11)","Annual Average 2023","01/01/2023","14.84932053",
"874842","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","408","Hillcrest and Fresh Meadows (CD8)","Annual Average 2023","01/01/2023","6.464206042",
"877046","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","402","West Queens","Annual Average 2023","01/01/2023","18.4099093",
"877163","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","301","Greenpoint and Williamsburg (CD1)","Annual Average 2023","01/01/2023","19.3591317",
"874884","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","212","Williamsbridge and Baychester (CD12)","Annual Average 2023","01/01/2023","6.814022519",
"876920","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","303","East Harlem","Annual Average 2023","01/01/2023","16.33588174",
"877133","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Annual Average 2023","01/01/2023","16.96020308",
"876848","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","2","Brooklyn","Annual Average 2023","01/01/2023","16.61819734",
"876878","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Annual Average 2023","01/01/2023","17.52685837",
"877016","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","207","East Flatbush - Flatbush","Annual Average 2023","01/01/2023","16.14575343",
"874887","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","301","Greenpoint and Williamsburg (CD1)","Annual Average 2023","01/01/2023","7.403432533",
"876902","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","208","Canarsie - Flatlands","Annual Average 2023","01/01/2023","14.86254075",
"877034","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","302","Central Harlem - Morningside Heights","Annual Average 2023","01/01/2023","16.2940219",
"877214","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","318","Flatlands and Canarsie (CD18)","Annual Average 2023","01/01/2023","14.76353255",
"876899","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","207","East Flatbush - Flatbush","Annual Average 2023","01/01/2023","16.14575343",
"876962","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","407","Southwest Queens","Annual Average 2023","01/01/2023","15.32807265",
"874354","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","103","Fordham - Bronx Pk","Annual Average 2023","01/01/2023","6.836602443",
"874444","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","407","Southwest Queens","Annual Average 2023","01/01/2023","6.516343941",
"874441","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","408","Jamaica","Annual Average 2023","01/01/2023","6.589261584",
"874438","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","409","Southeast Queens","Annual Average 2023","01/01/2023","6.386811098",
"877040","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","304","Upper West Side","Annual Average 2023","01/01/2023","18.37524707",
"877055","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","407","Southwest Queens","Annual Average 2023","01/01/2023","15.32921165",
"874824","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","402","Woodside and Sunnyside (CD2)","Annual Average 2023","01/01/2023","7.395583107",
"874366","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","4","Queens","Annual Average 2023","01/01/2023","6.629774049",
"877265","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","503","Tottenville and Great Kills (CD3)","Annual Average 2023","01/01/2023","10.33265438",
"876986","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","101","Kingsbridge - Riverdale","Annual Average 2023","01/01/2023","14.61424758",
"877109","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","107","Upper West Side (CD7)","Annual Average 2023","01/01/2023","18.4344396",
"876875","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Annual Average 2023","01/01/2023","17.0841194",
"877184","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","Annual Average 2023","01/01/2023","16.9515928",
"874396","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","205","Sunset Park","Annual Average 2023","01/01/2023","7.082420762",
"876983","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","504","South Beach - Tottenville","Annual Average 2023","01/01/2023","10.46443118",
"874821","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","401","Long Island City and Astoria (CD1)","Annual Average 2023","01/01/2023","6.99898229",
"877085","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","105106107","South Bronx","Annual Average 2023","01/01/2023","17.32567467",
"876923","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","304","Upper West Side","Annual Average 2023","01/01/2023","18.37552079",
"877220","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","402","Woodside and Sunnyside (CD2)","Annual Average 2023","01/01/2023","19.85831015",
"877097","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","103","Lower East Side and Chinatown (CD3)","Annual Average 2023","01/01/2023","18.61747837",
"877241","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","409","Kew Gardens and Woodhaven (CD9)","Annual Average 2023","01/01/2023","16.19117898",
"874489","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","302","Central Harlem - Morningside Heights","Annual Average 2023","01/01/2023","6.918861081",
"874639","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","207","Kingsbridge Heights and Bedford (CD7)","Annual Average 2023","01/01/2023","6.868584368",
"877205","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","315","Sheepshead Bay (CD15)","Annual Average 2023","01/01/2023","14.09699289",
"876956","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","405","Ridgewood - Forest Hills","Annual Average 2023","01/01/2023","16.73212203",
"877061","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","409","Southeast Queens","Annual Average 2023","01/01/2023","14.68916203",
"876980","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","503","Willowbrook","Annual Average 2023","01/01/2023","12.776213",
"876926","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","305","Upper East Side","Annual Average 2023","01/01/2023","18.98075633",
"874345","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","106","High Bridge - Morrisania","Annual Average 2023","01/01/2023","6.910426411",
"874598","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","204","Highbridge and Concourse (CD4)","Annual Average 2023","01/01/2023","6.885403405",
"874595","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","Annual Average 2023","01/01/2023","7.047626594",
"874848","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","410","South Ozone Park and Howard Beach (CD10)","Annual Average 2023","01/01/2023","6.406497953",
"874860","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","414","Rockaway and Broad Channel (CD14)","Annual Average 2023","01/01/2023","6.124139701",
"874899","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","305","East New York and Starrett City (CD5)","Annual Average 2023","01/01/2023","6.738729025",
"877010","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","205","Sunset Park","Annual Average 2023","01/01/2023","19.113309",
"877127","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","201","Mott Haven and Melrose (CD1)","Annual Average 2023","01/01/2023","17.71582761",
"877169","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","303","Bedford Stuyvesant (CD3)","Annual Average 2023","01/01/2023","17.04140309",
"876932","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","307","Gramercy Park - Murray Hill","Annual Average 2023","01/01/2023","23.59502328",
"877064","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","410","Rockaways","Annual Average 2023","01/01/2023","9.382766304",
"874896","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","304","Bushwick (CD4)","Annual Average 2023","01/01/2023","7.108952649",
"874513","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","106","Stuyvesant Town and Turtle Bay (CD6)","Winter 2022-23","12/01/2022","7.587894778",
"876964","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","407","Southwest Queens","Winter 2022-23","12/01/2022","20.64938172",
"876943","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","310","Lower Manhattan","Winter 2022-23","12/01/2022","24.03065331",
"874319","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","207","East Flatbush - Flatbush","Winter 2022-23","12/01/2022","6.12954308",
"876913","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","211","Williamsburg - Bushwick","Winter 2022-23","12/01/2022","23.81074216",
"876886","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","202","Downtown - Heights - Slope","Winter 2022-23","12/01/2022","23.55155679",
"874412","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","103","Fordham - Bronx Pk","Winter 2022-23","12/01/2022","6.623421932",
"876973","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","410","Rockaways","Winter 2022-23","12/01/2022","11.90192295",
"874603","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","205","Fordham and University Heights (CD5)","Winter 2022-23","12/01/2022","6.595338571",
"876895","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","205","Sunset Park","Winter 2022-23","12/01/2022","24.34243033",
"876976","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","501","Port Richmond","Winter 2022-23","12/01/2022","20.23958141",
"874886","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","212","Williamsbridge and Baychester (CD12)","Winter 2022-23","12/01/2022","6.562698425",
"874364","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","4","Queens","Winter 2022-23","12/01/2022","6.054823924",
"874871","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","503","Tottenville and Great Kills (CD3)","Winter 2022-23","12/01/2022","5.317825216",
"877096","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","102","Greenwich Village and Soho (CD2)","Winter 2022-23","12/01/2022","24.08885835",
"874445","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","406","Fresh Meadows","Winter 2022-23","12/01/2022","5.874276315",
"874325","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","205","Sunset Park","Winter 2022-23","12/01/2022","6.619823381",
"876865","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","102","Northeast Bronx","Winter 2022-23","12/01/2022","17.57629674",
"876877","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Winter 2022-23","12/01/2022","21.5282083",
"876988","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","101","Kingsbridge - Riverdale","Winter 2022-23","12/01/2022","17.89722521",
"877081","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","501502","Northern SI","Winter 2022-23","12/01/2022","19.77732414",
"876889","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","203","Bedford Stuyvesant - Crown Heights","Winter 2022-23","12/01/2022","23.31389388",
"874853","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","411","Bayside and Little Neck (CD11)","Winter 2022-23","12/01/2022","5.872252834",
"874367","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","3","Manhattan","Winter 2022-23","12/01/2022","7.197011273",
"874889","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","301","Greenpoint and Williamsburg (CD1)","Winter 2022-23","12/01/2022","7.030832139",
"874424","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","503","Willowbrook","Winter 2022-23","12/01/2022","5.592895831",
"877126","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","112","Washington Heights and Inwood (CD12)","Winter 2022-23","12/01/2022","21.17686715",
"876904","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","208","Canarsie - Flatlands","Winter 2022-23","12/01/2022","19.46437805",
"874525","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","102","Greenwich Village and Soho (CD2)","Winter 2022-23","12/01/2022","8.420231916",
"874582","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","303","East Harlem","Winter 2022-23","12/01/2022","6.519113142",
"874469","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","308","Greenwich Village - SoHo","Winter 2022-23","12/01/2022","8.105953974",
"874510","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","107","Upper West Side (CD7)","Winter 2022-23","12/01/2022","6.424081772",
"876949","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","402","West Queens","Winter 2022-23","12/01/2022","22.48203662",
"876979","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","502","Stapleton - St. George","Winter 2022-23","12/01/2022","19.53058121",
"876931","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","306","Chelsea - Clinton","Winter 2022-23","12/01/2022","25.83280383",
"874850","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","410","South Ozone Park and Howard Beach (CD10)","Winter 2022-23","12/01/2022","5.799884039",
"874829","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","403","Jackson Heights (CD3)","Winter 2022-23","12/01/2022","6.448196004",
"877039","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","303","East Harlem","Winter 2022-23","12/01/2022","20.16780596",
"874522","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","103","Lower East Side and Chinatown (CD3)","Winter 2022-23","12/01/2022","7.36189413",
"877054","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","405","Ridgewood - Forest Hills","Winter 2022-23","12/01/2022","21.96049467",
"874564","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","407","Southwest Queens","Winter 2022-23","12/01/2022","5.955462164",
"874588","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","301","Washington Heights","Winter 2022-23","12/01/2022","6.701262995",
"877156","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","210","Throgs Neck and Co-op City (CD10)","Winter 2022-23","12/01/2022","18.77972767",
"876910","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","210","Coney Island - Sheepshead Bay","Winter 2022-23","12/01/2022","18.29529819",
"874805","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","313","Coney Island (CD13)","Winter 2022-23","12/01/2022","5.764514434",
